resource_iri,resource_name,original_url,last_url_reached,possible_updated_url,http_status,classification,assessment,broken,same_domain_redirect,path_changed,content_type,content_length,error
https://data.idnau.org/pid/resource/25bfb947-0dc0-56d0-a66b-4d7b7088a547,Far West Coast Parks Indigenous Land Use Agreement (ILUA),http://www.nntt.gov.au/Indigenous-Land-Use-Agreements/Search-Registered-ILUAs/Pages/SA_-_Registered_ILUA_-_Far_West_Coast_Parks_ILUA_SI2014_004.aspx,https://www.nntt.gov.au/Indigenous-Land-Use-Agreements/Search-Registered-ILUAs/Pages/SA_-_Registered_ILUA_-_Far_West_Coast_Parks_ILUA_SI2014_004.aspx,,404,not_found,confirmed_broken,true,false,false,text/html; charset=utf-8,,Not Found
https://data.idnau.org/pid/resource/38572318-0f7d-5fec-8ecd-1fb2a0d0ff33,Flinders Ranges National Park Indigenous Land Use Agreement (ILUA),http://www.nntt.gov.au/Indigenous-Land-Use-Agreements/Search-Registered-ILUAs/Pages/SA_-_Registered_ILUA_-_Flinders_Ranges_National_Park_SI2011_024.aspx,https://www.nntt.gov.au/Indigenous-Land-Use-Agreements/Search-Registered-ILUAs/Pages/SA_-_Registered_ILUA_-_Flinders_Ranges_National_Park_SI2011_024.aspx,,404,not_found,confirmed_broken,true,false,false,text/html; charset=utf-8,,Not Found
https://data.idnau.org/pid/resource/4707b10d-1761-5f7d-851c-218698ed0860,Gawler Ranges National Park Indigenous Land Use Agreement (ILUA),http://www.nntt.gov.au/Indigenous-Land-Use-Agreements/Search-Registered-ILUAs/Pages/SA_-_Registered_ILUA_-_Gawler_Ranges_National_Park_ILUA_SI2012_001.aspx,https://www.nntt.gov.au/Indigenous-Land-Use-Agreements/Search-Registered-ILUAs/Pages/SA_-_Registered_ILUA_-_Gawler_Ranges_National_Park_ILUA_SI2012_001.aspx,,404,not_found,confirmed_broken,true,false,false,text/html; charset=utf-8,,Not Found
https://data.idnau.org/pid/resource/0743d270-bbc0-5d8c-95d8-48814050613f,Malbooma (Part PE2246) Pastoral Indigenous Land Use Agreement (ILUA),http://www.nntt.gov.au/Indigenous-Land-Use-Agreements/Search-Registered-ILUAs/Pages/SA_-_Registered_ILUA_-_Malbooma_(Part_PE2246)_Pastoral_ILUA_SI2011_018.aspx,https://www.nntt.gov.au/Indigenous-Land-Use-Agreements/Search-Registered-ILUAs/Pages/SA_-_Registered_ILUA_-_Malbooma_(Part_PE2246)_Pastoral_ILUA_SI2011_018.aspx,,404,not_found,confirmed_broken,true,false,false,text/html; charset=utf-8,,Not Found
https://data.idnau.org/pid/resource/746233c8-8980-550c-b874-c1165bf1b31c,McDouall Peak Pastoral Indigenous Land Use Agreement (ILUA),http://www.nntt.gov.au/Indigenous-Land-Use-Agreements/Search-Registered-ILUAs/Pages/SA_-_Registered_ILUA_-_McDouall_Peak_Pastoral_ILUA_SI2011_022.aspx,https://www.nntt.gov.au/Indigenous-Land-Use-Agreements/Search-Registered-ILUAs/Pages/SA_-_Registered_ILUA_-_McDouall_Peak_Pastoral_ILUA_SI2011_022.aspx,,404,not_found,confirmed_broken,true,false,false,text/html; charset=utf-8,,Not Found
https://data.idnau.org/pid/resource/97d06775-c498-5599-ad04-89762bd13afc,Mobella Pastoral Indigenous Land Use Agreement (ILUA),http://www.nntt.gov.au/Indigenous-Land-Use-Agreements/Search-Registered-ILUAs/Pages/SA_-_Registered_ILUA_-_Mobella_Pastoral_ILUA_SI2011_010.aspx,https://www.nntt.gov.au/Indigenous-Land-Use-Agreements/Search-Registered-ILUAs/Pages/SA_-_Registered_ILUA_-_Mobella_Pastoral_ILUA_SI2011_010.aspx,,404,not_found,confirmed_broken,true,false,false,text/html; charset=utf-8,,Not Found
https://data.idnau.org/pid/resource/d616583f-a10b-58b7-b4ef-6227cffa271b,Mount Barry Pastoral Indigenous Land Use Agreement (ILUA),http://www.nntt.gov.au/Indigenous-Land-Use-Agreements/Search-Registered-ILUAs/Pages/SA_-_Registered_ILUA_-_Mount_Barry_Pastoral_ILUA_SI2011_020.aspx,https://www.nntt.gov.au/Indigenous-Land-Use-Agreements/Search-Registered-ILUAs/Pages/SA_-_Registered_ILUA_-_Mount_Barry_Pastoral_ILUA_SI2011_020.aspx,,404,not_found,confirmed_broken,true,false,false,text/html; charset=utf-8,,Not Found
https://data.idnau.org/pid/resource/1c47814e-bec7-54a6-b008-61a5cd497ae0,Mount Christie Pastoral Indigenous Land Use Agreement (ILUA),http://www.nntt.gov.au/Indigenous-Land-Use-Agreements/Search-Registered-ILUAs/Pages/SA_-_Registered_ILUA_-_Mount_Christie_Pastoral_ILUA_SI2011_009.aspx,https://www.nntt.gov.au/Indigenous-Land-Use-Agreements/Search-Registered-ILUAs/Pages/SA_-_Registered_ILUA_-_Mount_Christie_Pastoral_ILUA_SI2011_009.aspx,,404,not_found,confirmed_broken,true,false,false,text/html; charset=utf-8,,Not Found
https://data.idnau.org/pid/resource/f00982f9-8b84-543a-af2c-2b9cc81f4c22,Mount Clarence Pastoral Indigenous Land Use Agreement (ILUA),http://www.nntt.gov.au/Indigenous-Land-Use-Agreements/Search-Registered-ILUAs/Pages/SA_-_Registered_ILUA_-_Mount_Clarence_Pastoral_ILUA_SI2011_019.aspx,https://www.nntt.gov.au/Indigenous-Land-Use-Agreements/Search-Registered-ILUAs/Pages/SA_-_Registered_ILUA_-_Mount_Clarence_Pastoral_ILUA_SI2011_019.aspx,,404,not_found,confirmed_broken,true,false,false,text/html; charset=utf-8,,Not Found
https://data.idnau.org/pid/resource/de06654c-ad2a-5eac-bd29-71a6685ba943,Mount Willoughby Pastoral Indigenous Land Use Agreement,http://www.nntt.gov.au/Indigenous-Land-Use-Agreements/Search-Registered-ILUAs/Pages/SA_-_Registered_ILUA_-_Mount_Willoughby_Pastoral_ILUA_SI2011_021.aspx,https://www.nntt.gov.au/Indigenous-Land-Use-Agreements/Search-Registered-ILUAs/Pages/SA_-_Registered_ILUA_-_Mount_Willoughby_Pastoral_ILUA_SI2011_021.aspx,,404,not_found,confirmed_broken,true,false,false,text/html; charset=utf-8,,Not Found
https://data.idnau.org/pid/resource/14c22d48-c290-51cc-9460-4f2d5885ec91,Muckanippie Pastoral Indigenous Land Use Agreement (ILUA),http://www.nntt.gov.au/Indigenous-Land-Use-Agreements/Search-Registered-ILUAs/Pages/SA_-_Registered_ILUA_-_Muckanippie_Pastoral_ILUA_SI2011_027.aspx,https://www.nntt.gov.au/Indigenous-Land-Use-Agreements/Search-Registered-ILUAs/Pages/SA_-_Registered_ILUA_-_Muckanippie_Pastoral_ILUA_SI2011_027.aspx,,404,not_found,confirmed_broken,true,false,false,text/html; charset=utf-8,,Not Found
